series,timestamp,value,label
pressure,2024-04-08T13:33:07.000Z,833.21764,
pressure,2024-04-08T13:43:07.000Z,833.30305,
pressure,2024-04-08T13:53:07.000Z,833.0628,
pressure,2024-04-08T14:03:07.000Z,833.06806,
pressure,2024-04-08T14:13:07.000Z,833.05733,
pressure,2024-04-08T14:23:07.000Z,833.14809,
pressure,2024-04-08T14:33:07.000Z,833.04681,
pressure,2024-04-08T14:43:07.000Z,833.00416,
pressure,2024-04-08T14:53:07.000Z,833.05214,
pressure,2024-04-08T15:03:07.000Z,832.99307,
pressure,2024-04-08T15:13:07.000Z,832.88648,
pressure,2024-04-08T15:23:07.000Z,833.01455,
pressure,2024-04-08T15:33:07.000Z,832.97708,
pressure,2024-04-08T15:43:07.000Z,832.70468,
pressure,2024-04-08T15:53:07.000Z,832.75254,
pressure,2024-04-08T16:03:07.000Z,832.60848,
pressure,2024-04-08T16:13:07.000Z,832.66186,
pressure,2024-04-08T16:23:07.000Z,832.49049,
pressure,2024-04-08T16:33:07.000Z,832.43139,
pressure,2024-04-08T16:43:07.000Z,832.31459,
pressure,2024-04-08T16:53:07.000Z,833.35642,
pressure,2024-04-08T17:03:07.000Z,833.07339,
pressure,2024-04-08T17:13:07.000Z,831.99416,
pressure,2024-04-08T17:23:07.000Z,831.94507,
pressure,2024-04-08T17:33:07.000Z,831.81046,
pressure,2024-04-08T17:43:07.000Z,831.60357,
pressure,2024-04-08T17:53:07.000Z,831.44194,
pressure,2024-04-08T18:03:07.000Z,831.28268,
pressure,2024-04-08T18:13:07.000Z,831.07895,
pressure,2024-04-08T18:23:07.000Z,831.09939,
pressure,2024-04-08T18:33:07.000Z,830.87533,
pressure,2024-04-08T18:43:07.000Z,830.69469,
pressure,2024-04-08T18:53:07.000Z,830.58192,
pressure,2024-04-08T19:03:07.000Z,830.51788,
pressure,2024-04-08T19:13:07.000Z,830.31974,
pressure,2024-04-08T19:23:07.000Z,830.17522,
pressure,2024-04-08T19:33:07.000Z,830.06333,
pressure,2024-04-08T19:43:07.000Z,829.89223,
pressure,2024-04-08T19:53:07.000Z,829.64564,
pressure,2024-04-08T20:03:07.000Z,829.63949,
pressure,2024-04-08T20:13:07.000Z,829.58104,
pressure,2024-04-08T20:23:07.000Z,829.378,
pressure,2024-04-08T20:33:07.000Z,829.36766,
pressure,2024-04-08T20:43:07.000Z,829.3299,
pressure,2024-04-08T20:53:07.000Z,829.4689,
pressure,2024-04-08T21:03:07.000Z,829.53739,
pressure,2024-04-08T21:13:07.000Z,829.79552,
pressure,2024-04-08T21:23:07.000Z,830.18169,
pressure,2024-04-08T21:33:07.000Z,829.79776,
pressure,2024-04-08T21:43:07.000Z,829.82261,
pressure,2024-04-08T21:53:07.000Z,829.87096,
pressure,2024-04-08T22:03:07.000Z,829.9674,
